num fastfair pgm alex xindex learngroup
27.32 0.821136 0.944785 0.460947 2.028030 3.214060
27.33 0.815781 0.547621 0.460712 2.034130 3.113090
27.34 0.815809 0.603333 0.460377 2.026790 2.972210
27.35 0.821217 0.547945 0.462502 2.043190 3.075160
27.36 0.818158 0.733381 0.460599 2.042510 3.074950
27.37 0.815061 0.596628 0.458339 2.022430 3.035530
27.38 0.818673 0.561114 0.460836 2.028630 3.000430
27.39 0.817106 1.314190 0.461881 2.033280 2.995930
27.4 0.819840 0.549246 0.462114 2.036260 3.264400
27.41 0.819287 0.633635 0.464272 2.024780 3.030150
27.42 0.819773 0.696435 0.464370 2.031040 3.009230
27.43 0.818570 0.556745 0.459019 2.029030 3.031800
27.44 0.814576 0.596510 12.714600 2.020740 3.058100
27.45 0.819307 0.933447 24.396301 2.017390 3.028750
27.46 0.810523 0.549102 27.472500 2.016600 2.960500
27.47 0.815909 0.586396 28.057699 2.028610 3.063350
27.48 0.813858 0.560128 15.597300 2.047890 2.974520
27.49 0.819642 0.695638 3.907350 2.024660 3.342270
27.5 0.817961 0.635051 0.530823 2.051590 3.136550
27.51 0.818008 0.549303 0.516018 2.029460 2.987650
27.52 0.815917 2.614880 0.513594 2.051550 3.083690
27.53 0.814477 0.596548 0.512878 2.049920 2.973970
27.54 0.818600 0.653942 0.505462 2.049070 3.036890
27.55 0.821569 0.698793 0.500113 2.032380 3.025850
27.56 0.823756 0.539679 0.489066 2.026790 3.076870
27.57 0.821754 0.611611 0.484352 2.022300 3.098240
27.58 0.818232 0.547081 0.480935 2.024980 3.196910
27.59 0.814906 0.935183 0.483797 2.038350 3.075740
27.6 0.813078 0.592011 0.482638 2.026220 3.094260
27.61 0.818858 0.560278 0.481375 2.038290 3.110170
27.62 0.822383 0.696984 0.477899 2.031720 2.951630
27.63 0.818419 0.634377 0.472151 2.025630 3.011460
27.64 0.816836 0.539144 0.468175 2.030380 3.046590
27.65 0.815012 1.311450 0.472426 2.014130 2.972950
27.66 0.819051 0.560171 0.479457 2.029090 3.031620
27.67 0.819862 0.599353 0.475441 2.025970 3.264040
27.68 0.821169 0.733259 0.473823 2.031350 2.979190
27.69 0.814281 0.545523 0.467517 2.017780 2.990410
27.7 0.818812 0.609448 0.466035 2.168980 3.152830
27.71 0.819275 0.547181 0.466211 2.103560 3.071490
27.72 0.813578 0.936053 0.467799 2.092850 2.981790
27.73 0.814321 0.586386 0.465912 2.102730 2.949520
27.74 0.813428 0.548257 0.476298 2.116600 3.054920
27.75 0.821989 0.707919 0.467430 2.115510 3.043670
27.76 0.818477 0.548877 0.465748 2.121570 3.283280
27.77 0.822810 0.630727 0.461671 2.111960 3.088100
27.78 0.816204 4.535000 0.464042 2.114670 3.033060
27.79 0.819625 0.607519 0.473673 2.113750 3.082820
27.8 0.820555 0.623453 0.470671 2.122920 3.063440
27.81 0.824135 0.539118 0.469413 2.113810 3.181300
27.82 0.818796 0.737697 0.461865 2.091360 3.116440
27.83 0.822167 0.599854 0.461658 2.098650 3.011010
27.84 0.819127 0.560356 0.461095 2.122750 3.028710
27.85 0.816728 0.897162 0.462882 2.092570 3.181250
27.86 0.814690 0.629299 0.462329 2.101980 2.981810
27.87 0.817792 0.549229 0.465309 2.104160 3.018370
27.88 0.820527 0.706822 0.464540 2.090650 2.907180
27.89 0.816359 0.549483 0.462593 2.097330 3.070060
27.9 0.822588 0.587526 0.458104 2.092150 3.013470
27.91 0.816942 1.329090 0.457054 2.097110 3.066570
27.92 0.816088 0.547814 0.464517 2.076470 2.975770
27.93 0.815379 0.611063 0.464959 2.079110 2.953600
27.94 0.816374 0.544283 0.463714 2.095950 3.242410
27.95 0.807592 0.734265 0.458057 2.074220 2.989480
27.96 0.815615 0.595933 0.454942 2.088850 3.057930
27.97 0.819580 0.561256 0.456628 2.088950 2.991400
27.98 0.814077 0.887376 0.459393 2.078760 3.064840
27.99 0.808405 0.550292 0.456250 2.097630 2.968090
28 0.818175 0.634949 0.455768 2.071780 2.982460
28.01 0.812236 0.695795 0.458613 2.077270 3.045970
28.02 0.822476 0.562137 0.456540 2.089960 2.946240
28.03 0.824115 0.594329 0.455311 2.085060 3.195280
28.04 0.817161 2.601980 0.454628 2.096060 3.017940
28.05 0.815633 0.592880 0.464683 2.079090 2.986650
28.06 0.820343 0.649129 0.462244 2.100970 3.131290
28.07 0.826916 0.539316 0.462129 2.097680 3.095040
28.08 0.820579 0.694962 0.457476 2.075320 3.031940
28.09 0.817431 0.634893 0.455096 2.062140 3.043520
28.1 0.820950 0.549470 0.454663 2.086910 3.099780
28.11 0.818900 0.902794 0.459188 2.098150 3.025010
28.12 0.820826 0.548100 0.461078 2.097080 3.323540
28.13 0.818969 0.633861 0.460431 2.087480 3.093190
28.14 0.822292 0.696571 0.461515 2.093530 3.001980
28.15 0.816048 0.562305 0.456891 2.078700 3.005730
28.16 0.818831 0.587273 0.452531 2.070120 2.920220
28.17 0.817672 0.548976 0.451719 2.085070 3.015000
28.18 0.814166 1.339830 0.460579 2.070950 3.009080
28.19 0.817361 0.597290 0.461482 2.086060 2.965950
28.2 0.818569 0.555942 0.461135 2.068590 3.213720
28.21 0.811985 0.694545 0.453565 2.066320 3.014620
28.22 0.811747 0.631999 0.450949 2.075460 3.066930
28.23 0.819721 0.549192 0.450706 2.085810 3.076660
28.24 0.819706 0.882747 0.454730 2.090650 3.016840
28.25 0.811832 0.560618 0.457242 2.090840 3.048280
28.26 0.821500 0.597654 0.458464 2.086870 3.051260
28.27 0.811843 0.732847 0.459292 2.085390 3.066220
28.28 0.816435 0.544495 0.453495 2.087970 2.990350
28.29 0.825956 0.612024 0.452087 2.091790 3.165770
28.3 0.818263 0.547276 0.449875 2.079730 2.987050
28.31 0.831240 8.723110 0.458370 2.085000 3.041100
28.32 0.821856 0.627992 0.457095 2.081840 3.093650
28.33 0.830083 0.537287 0.460593 2.096980 3.129420
28.34 0.821254 0.715242 0.454665 2.077140 3.025160
28.35 0.823272 0.545226 0.452128 2.074800 3.029060
28.36 0.821585 0.631472 0.452843 2.071320 3.055760
28.37 0.823834 0.899424 0.451967 2.076380 3.106250
28.38 0.815323 0.559412 0.449619 2.073720 3.296900
28.39 0.818918 0.592250 0.451387 2.069250 3.039690
28.4 0.819173 0.729653 0.453767 2.088210 3.100840
28.41 0.826595 0.537894 0.450561 2.083520 3.041820
28.42 0.822285 0.596209 0.449921 2.071030 2.961270
28.43 0.821360 0.557045 0.448067 2.064270 3.039510
28.44 0.818570 1.312830 0.454625 2.074210 3.008990
28.45 0.815601 0.628699 0.456043 2.081590 2.971490
28.46 0.821290 0.546413 0.457090 2.082790 3.066790
28.47 0.822133 0.709808 0.456894 2.072540 3.167250
28.48 0.815128 0.547061 0.451755 2.072780 3.121270
28.49 0.819413 0.633726 0.451163 2.070890 2.996550
28.5 0.816266 0.885590 0.448905 2.076010 3.069080
28.51 0.811314 0.547179 0.448811 2.065140 2.992620
28.52 0.814100 0.605813 0.450240 2.095430 2.996420
28.53 0.809951 0.548926 0.450852 2.080010 2.959220
28.54 0.823084 0.729153 0.452658 2.086040 3.033240
28.55 0.823336 0.597481 0.447804 2.078620 3.017240
28.56 0.821865 0.558152 0.446249 2.083200 3.167490
28.57 0.820547 2.559250 0.451812 2.081340 3.084070
28.58 0.824666 0.582699 0.475159 2.086350 3.023940
28.59 0.828736 0.650317 0.458461 2.094330 3.157770
28.6 0.825024 0.695231 0.463127 2.102650 3.067170
28.61 0.820400 0.561166 0.452646 2.082510 3.115290
28.62 0.829565 0.592460 0.452517 2.068920 3.018040
28.63 0.825379 0.934116 0.451608 2.060550 3.017370
28.64 0.815724 0.548392 0.451085 2.081270 3.060370
28.65 0.815563 0.606819 0.452850 2.074830 3.204880
28.66 0.819403 0.547970 0.455314 2.077350 3.049700
28.67 0.822648 0.686093 0.451069 2.077310 3.068910
28.68 0.820704 0.633932 0.452965 2.084460 3.143130
28.69 0.823831 0.547635 0.447622 2.078460 3.019660
28.7 0.827058 1.314950 0.453622 2.068130 3.061820
28.71 0.819760 0.543378 0.453675 2.084450 3.026220
28.72 0.820822 0.634468 0.455366 2.087690 2.947520
28.73 0.821224 0.696695 0.456114 2.081050 3.263440
28.74 0.819806 0.561499 0.453275 2.077470 3.027910
28.75 0.821434 0.586926 0.450769 2.097650 3.055980
28.76 0.832233 0.549001 0.451998 2.101040 2.999350
28.77 0.824730 0.931049 0.446666 2.085690 3.075990
28.78 0.816579 0.597102 0.448550 2.074080 3.054760
28.79 0.814794 0.562143 0.450426 2.076300 2.970100
28.8 0.819392 0.692343 0.451488 2.089050 3.030440
28.81 0.821766 0.634889 0.451250 2.094470 2.945160
28.82 0.830966 0.547428 0.448157 2.091390 3.304530
28.83 0.827974 4.488370 0.451574 2.086850 3.028180
28.84 0.826102 0.584662 0.458094 2.104610 3.024570
28.85 0.826848 0.618857 0.459000 2.099480 3.073770
28.86 0.825779 0.733762 0.459527 2.097720 3.037030
28.87 0.827375 0.550105 0.454243 2.096400 3.065610
28.88 0.829384 0.605611 0.452341 2.101210 3.154220
28.89 0.831020 0.549344 0.452303 2.084810 3.017340
28.9 0.826560 0.931555 0.451363 2.093270 3.048050
28.91 0.821757 0.597828 0.449146 2.094850 3.248490
28.92 0.821639 0.538731 0.454750 2.099790 2.980100
28.93 0.823431 0.706503 0.452130 2.096730 3.019400
28.94 0.828693 0.545792 0.449946 2.086510 3.024270
28.95 0.832964 0.635955 0.448120 2.112440 3.064280
28.96 0.819139 1.298930 0.451046 2.096990 3.057290
28.97 0.820203 0.555383 0.458249 2.095730 3.062820
28.98 0.821223 0.599309 0.455630 2.097830 2.977650
28.99 0.825968 0.732030 0.525594 2.121880 2.955450
29 0.825530 0.550585 0.592927 2.079490 3.278920
29.01 0.822189 0.586522 0.587311 2.084580 3.060520
29.02 0.824396 0.561842 0.569650 2.083350 3.031770
29.03 0.821053 0.893177 0.543925 2.091290 2.993620
29.04 0.812026 0.634557 0.525276 2.091640 3.078000
29.05 0.820555 0.544223 0.519266 2.102190 2.969100
29.06 0.822630 0.711489 0.510909 2.086340 3.072070
29.07 0.836014 0.548141 0.500863 2.086330 3.077970
29.08 0.825066 0.634401 0.505004 2.102890 3.114400
29.09 0.827748 2.583450 0.505286 2.085300 3.181650
29.1 0.822299 0.594711 0.502365 2.100470 3.054140
29.11 0.830613 0.641794 0.506795 2.109820 3.032260
29.12 0.826252 0.548172 0.504259 2.115710 3.065570
29.13 0.827052 0.732740 0.501162 2.097800 3.118620
29.14 0.828120 0.596597 0.491647 2.074820 3.003860
29.15 0.829591 0.561801 0.488796 2.089320 3.055550
29.16 0.828832 0.893347 0.471461 2.098290 3.104480
29.17 0.821870 0.634371 0.465277 2.114930 3.230940
29.18 0.820717 0.538123 0.466777 2.103290 3.123620
29.19 0.827374 0.695831 0.469204 2.127450 3.140290
29.2 0.832139 0.561283 0.465133 2.103610 3.014160
29.21 0.826995 0.598970 0.465187 2.092100 2.973070
29.22 0.833147 1.334310 0.464489 2.102370 3.142560
29.23 0.816171 0.546226 0.465573 2.105080 2.925210
29.24 0.820934 0.607579 0.467140 2.098720 3.017960
29.25 0.820974 0.547708 0.467007 2.105240 2.933770
29.26 0.820446 0.683582 0.461909 2.083510 3.185870
29.27 0.827245 0.633749 0.462294 2.106020 3.103330
29.28 0.823167 0.548032 0.458490 2.096230 3.109020
29.29 0.818156 0.899365 0.456058 2.106280 3.104680
29.3 0.817845 0.550038 0.452172 2.115740 3.035750
29.31 0.817467 0.630702 0.457039 2.099910 2.998700
29.32 0.824944 0.694588 0.455299 2.131750 3.128220
29.33 0.831521 0.559306 0.455104 2.107700 3.060470
29.34 0.829573 0.598106 0.454838 2.115620 3.020640
29.35 0.830391 0.537486 0.453548 2.092750 3.298680
29.36 0.829705 34.203499 0.459495 2.104690 3.102880
29.37 0.832024 0.687563 0.457260 2.096460 3.200560
29.38 0.831158 0.564102 0.461512 2.099430 3.131550
29.39 0.829345 0.698107 0.463144 2.100200 3.099740
29.4 0.825093 0.634757 0.460299 2.093250 3.149020
29.41 0.832543 0.545654 0.456298 2.088840 3.149220
29.42 0.819677 0.914769 0.451610 2.083960 3.226450
29.43 0.826100 0.548350 0.450373 2.105110 3.214850
29.44 0.827873 0.584464 0.454921 2.114600 3.117490
29.45 0.825578 0.729532 0.456037 2.096400 3.175700
29.46 0.828650 0.544994 0.457991 2.089940 3.143090
29.47 0.829127 0.607971 0.452124 2.109430 3.151870
29.48 0.827561 0.541975 0.454914 2.108320 3.185390
29.49 0.826376 1.355580 0.453770 2.107610 3.232490
29.5 0.829044 0.595109 0.451729 2.101410 3.179850
29.51 0.845933 0.559690 0.455630 2.114320 3.227290
29.52 0.828589 0.684739 0.456513 2.102120 3.149220
29.53 0.832788 0.548378 0.451468 2.103280 3.240600
29.54 0.831628 0.630455 0.449583 2.096590 3.236320
29.55 0.826507 0.895991 0.449875 2.104000 3.236670
29.56 0.823855 0.554199 0.448488 2.106820 3.061710
29.57 0.822920 0.594442 0.448835 2.101800 3.175100
29.58 0.824847 0.728566 0.452978 2.091980 3.129680
29.59 0.825844 0.548704 0.453289 2.094440 3.337950
29.6 0.826978 0.609820 0.449784 2.102200 3.163020
29.61 0.827873 0.536475 0.448839 2.098000 3.063300
29.62 0.825401 2.630320 0.452150 2.115710 3.124690
29.63 0.830980 0.686913 0.450964 2.100830 3.116650
29.64 0.833399 0.549459 0.457007 2.123180 3.136850
29.65 0.826648 0.703885 0.455617 2.098380 3.167600
29.66 0.831985 0.548484 0.450864 2.108450 3.139970
29.67 0.833361 0.632702 0.451711 2.108610 3.094440
29.68 0.828084 0.898420 0.449307 2.208930 3.352950
29.69 0.825219 0.536431 0.447060 2.207740 3.053590
29.7 0.824658 0.609328 0.448618 2.198270 3.102310
29.71 0.829359 0.546034 0.452716 2.214280 3.106690
29.72 0.826626 0.732672 0.452603 2.202550 3.135360
29.73 0.835644 0.591813 0.451707 2.191650 3.138300
29.74 0.829595 0.561306 0.449980 2.182590 3.158510
29.75 0.831105 1.316440 0.448861 2.187520 3.082550
29.76 0.825762 0.631121 0.448963 2.182710 3.359950
29.77 0.833535 0.547830 0.454237 2.151170 3.121230
29.78 0.828708 0.683883 0.452935 2.124060 3.110150
29.79 0.824912 0.559695 0.451334 2.130640 3.210640
29.8 0.827578 0.593213 0.450719 2.138750 3.167140
29.81 0.832405 0.931388 0.446597 2.141910 3.103650
29.82 0.819611 0.543361 0.448022 2.129820 3.094340
29.83 0.818001 0.608647 0.448916 2.139160 3.156380
29.84 0.824031 0.545230 0.451337 2.141490 3.326460
29.85 0.830187 0.731125 0.451545 2.142280 3.159760
29.86 0.829654 0.585193 0.448858 2.112450 3.139340
29.87 0.828071 0.548166 0.448462 2.127540 3.226010
29.88 0.822624 4.562900 0.451250 2.118800 3.109480
29.89 0.829641 0.594678 0.449585 2.114590 3.181740
29.9 0.826260 0.636859 0.455982 2.099790 3.256100
29.91 0.829288 0.700105 0.456239 2.099680 3.180830
29.92 0.829823 0.560761 0.454653 2.105890 3.344790
29.93 0.832150 0.597793 0.452998 2.093750 3.211140
29.94 0.829612 0.937252 0.450024 2.096840 3.169600
29.95 0.832309 0.536489 0.449671 2.107440 3.119050
29.96 0.832575 0.596090 0.449486 2.117270 3.131160
29.97 0.833247 0.559770 0.453778 2.129550 3.156680
29.98 0.840141 0.697767 0.452553 2.118120 3.077130
29.99 0.831562 0.629696 0.452754 2.107510 3.204290
30 0.833631 0.548318 0.452753 2.108710 3.342320
30.01 0.826385 1.306820 0.453282 2.125760 3.158150
30.02 0.823712 0.550163 0.453477 2.113160 3.202240
30.03 0.822108 0.587837 0.455546 2.094250 3.098120
30.04 0.823870 0.732249 0.455730 2.078790 3.203700
30.05 0.822227 0.548415 0.453331 2.086710 3.200610
30.06 0.824135 0.609376 0.452348 2.111740 3.124690
30.07 0.830010 0.553252 0.450302 2.095470 3.209670
30.08 0.833274 0.930010 0.447426 2.103850 3.109440
30.09 0.829012 0.606120 0.450245 2.113010 3.379800
30.1 0.832882 0.560245 0.456213 2.111500 3.133990
30.11 0.835730 0.697787 0.453361 2.116120 3.138840
30.12 0.827410 0.537852 0.450987 2.098200 3.237250
30.13 0.838212 0.635588 0.451875 2.129590 3.127920
30.14 0.834989 2.580310 0.454663 2.104290 3.122360
30.15 0.827836 0.609163 0.452354 2.091210 3.166440
30.16 0.828880 0.619870 0.456229 2.081430 3.199770
30.17 0.833435 0.733085 0.461268 2.066650 3.382240
30.18 0.829096 0.547277 0.454691 2.084240 3.233950
30.19 0.828555 0.610162 0.453611 2.112840 3.227530
30.2 0.834841 0.538281 0.453017 2.089280 3.288320
30.21 0.833609 0.897877 0.451794 2.103220 3.101500
30.22 0.837466 0.633715 0.451903 2.109580 3.157150
30.23 0.832786 0.549367 0.456570 2.134070 3.140580
30.24 0.830427 0.708332 0.455362 2.129910 3.134030
30.25 0.828343 0.543653 0.451236 2.122140 3.373540
30.26 0.835327 0.634980 0.455309 2.106870 3.265980
30.27 0.831132 1.299380 0.452300 2.095050 3.194550
30.28 0.825172 0.560578 0.450814 2.089550 3.210750
30.29 0.816854 0.585791 0.452590 2.066290 3.134170
30.3 0.815258 0.548949 0.457438 2.031070 3.161270
30.31 0.816960 0.729517 0.454385 2.072490 3.160710
30.32 0.818186 0.595943 0.451514 2.089180 3.177990
30.33 0.828095 0.554750 0.450681 2.098690 3.525970
30.34 0.821982 0.893070 0.450435 2.081670 3.123770
30.35 0.824165 0.630416 0.450072 2.086310 3.032010
30.36 0.829300 0.548256 0.452896 2.128680 3.065330
30.37 0.829751 0.684601 0.453795 2.100440 3.086030
30.38 0.833462 0.560798 0.449969 2.110460 3.239370
30.39 0.832761 0.598463 0.452292 2.108740 3.142510
30.4 0.833024 8.622390 0.452689 2.101450 3.244080
30.41 0.837689 0.597745 0.457481 2.111390 3.329080
30.42 0.836706 0.625182 0.458923 2.125010 3.252570
30.43 0.841313 0.544687 0.460485 2.110530 3.166290
30.44 0.834665 0.737432 0.459434 2.106880 3.135600
30.45 0.840075 0.595223 0.453709 2.136880 3.170330
30.46 0.836080 0.535831 0.454390 2.118360 3.234040
30.47 0.835858 0.910198 0.450397 2.106300 3.136900
30.48 0.825217 0.543962 0.450811 2.097920 3.095870
30.49 0.830805 0.630877 0.454361 2.106940 3.151960
30.5 0.832452 0.686040 0.457048 2.127260 3.322640
30.51 0.831112 0.558991 0.455296 2.120080 3.109390
30.52 0.843411 0.594131 0.453558 2.107660 3.138650
30.53 0.834231 1.350700 0.453421 2.108620 3.139400
30.54 0.829941 0.536875 0.454938 2.143550 3.133730
30.55 0.836266 0.595823 0.455470 2.135810 3.102590
30.56 0.831459 0.559446 0.459167 2.124150 3.153040
30.57 0.834254 0.695104 0.455398 2.107420 3.097660
30.58 0.835466 0.633194 0.454363 2.098880 3.446010
30.59 0.838353 0.543969 0.450931 2.114420 3.114640
30.6 0.832000 0.908125 0.449493 2.110110 3.190580
30.61 0.833856 0.546226 0.446989 2.119660 3.135770
30.62 0.826531 0.632823 0.452616 2.120450 3.205520
30.63 0.825095 0.685332 0.453058 2.132760 3.123390
30.64 0.832516 0.547688 0.450945 2.120850 3.120390
30.65 0.834922 0.606509 0.453471 2.113940 3.177260
30.66 0.837569 0.547221 0.452302 2.137420 3.342690
30.67 0.834948 2.621140 0.458315 2.129220 3.099260
30.68 0.835463 0.642175 0.453433 2.109840 3.201970
30.69 0.834279 0.560413 0.457764 2.115200 3.094530
30.7 0.833961 0.696910 0.456898 2.105020 3.233440
30.71 0.829605 0.635760 0.453258 2.124200 3.165070
30.72 0.836503 0.536217 0.452677 2.130490 3.247620
30.73 0.830338 0.895393 0.449024 2.113370 3.221860
30.74 0.842705 0.559310 0.448478 2.103420 3.317340
30.75 0.829059 0.595575 0.454174 2.123150 3.121120
30.76 0.826908 0.726944 0.454692 2.129360 3.094340
30.77 0.836129 0.550054 0.452653 2.111260 3.219540
30.78 0.835627 0.608900 0.453906 2.121920 3.205770
30.79 0.831794 0.549016 0.454132 2.113100 3.265990
30.8 0.832812 1.298130 0.453344 2.123950 3.127620
30.81 0.828075 0.633961 0.455220 2.128270 3.149090
30.82 0.835330 0.548131 0.458818 2.107120 3.180810
30.83 0.831232 0.708651 0.456996 2.130740 3.404430
30.84 0.832444 0.543908 0.454515 2.139510 3.271970
30.85 0.834988 0.633269 0.453352 2.135270 3.274950
30.86 0.839427 0.895162 0.449698 2.124090 3.215270
30.87 0.824831 0.562077 0.446795 2.100810 3.092040
30.88 0.824790 0.596151 0.450054 2.114890 3.282850
30.89 0.826437 0.538554 0.453835 2.134780 3.142860
30.9 0.832763 0.733550 0.454638 2.129240 3.150570
30.91 0.834038 0.596634 0.451402 2.118150 3.327510
30.92 0.837671 0.560353 0.451584 2.129430 3.128960
30.93 0.827663 4.484230 0.453394 2.111050 3.172020
30.94 0.823005 0.682904 0.452668 2.113980 3.160270
30.95 0.826916 0.547274 0.456793 2.091170 3.094140
30.96 0.827084 0.711219 0.456328 2.095970 3.218390
30.97 0.829587 0.537970 0.452865 2.102620 3.319630
30.98 0.826887 0.596117 0.449542 2.104050 3.220420
30.99 0.825634 0.931225 0.449785 2.100970 3.353900
31 0.829477 0.547354 0.448572 2.113530 3.135790
31.01 0.827920 0.602598 0.453373 2.137910 3.327930
31.02 0.830796 0.547802 0.453247 2.129240 3.105740
31.03 0.838033 0.733662 0.454251 2.124430 3.246200
31.04 0.837217 0.595371 0.452777 2.118170 3.218760
31.05 0.843692 0.560797 0.455665 2.133040 3.187590
31.06 0.824030 1.294460 0.454303 2.116440 3.205870
31.07 0.817715 0.546831 0.449607 2.091550 3.405560
31.08 0.821093 0.631241 0.453729 2.085070 3.092330
31.09 0.820651 0.693345 0.464426 2.092390 3.151950
31.1 0.830677 0.555133 0.451770 2.112570 3.285050
31.11 0.829442 0.596987 0.450530 2.101670 3.227650
31.12 0.827660 0.928497 0.446495 2.105940 3.188890
31.13 0.828449 0.550665 0.446228 2.125060 3.100140
31.14 0.832332 0.588962 0.448837 2.144260 3.074480
31.15 0.831035 0.561567 0.452779 2.138960 3.332510
31.16 0.833761 0.695946 0.455248 2.132300 3.162970
31.17 0.834619 0.633387 0.452915 2.132440 3.219700
31.18 0.845528 0.545648 0.457491 2.139330 3.169380
31.19 0.835571 2.614370 0.455052 2.125290 3.143380
31.2 0.827601 0.595775 0.454342 2.083560 3.149280
31.21 0.824270 0.652928 0.458421 2.095130 3.194020
31.22 0.822788 0.696233 0.456381 2.105460 3.159820
31.23 0.834136 0.538344 0.452727 2.107910 3.408390
31.24 0.827149 0.611041 0.451361 2.101140 3.198530
31.25 0.831500 0.547629 0.450835 2.095750 3.245320
31.26 0.827196 0.929057 0.450261 2.143520 3.092530
31.27 0.832003 0.592982 0.454321 2.137980 3.194670
31.28 0.831708 0.560332 0.455028 2.126260 3.182530
31.29 0.840710 0.694832 0.455842 2.123360 3.211560
31.3 0.837678 0.634803 0.455629 2.132500 3.167180
31.31 0.838998 0.537578 0.454898 2.136650 3.424470
31.32 0.829512 1.305100 0.456285 2.129250 3.152330
31.33 0.827433 0.558872 0.454227 2.101880 3.194790
31.34 0.818886 0.595001 0.455018 2.102140 3.172950
